"Z" "Zr" "d" "ConcConst" "CM.gw" "c" "alpha" "lambda" "meanM" "sdM" "meanSmM" "sdSmM" "meanP" "sdP" "meanCM" "sdCM" "minCM" "maxCM" "cum_flux" "Pzero"
"1" 4758.09250294697 357.72446833471 0.135769131216367 11.5054910397157 9.61524171754718 7.60634623875376 1.07180893882178 0.388931610458531 2.77628541649495 0.00164421765860557 11456.6688744945 3995.9250341195 122.954146695241 0.0311107452744362 70.6138695740346 24.6311428257375 28.0513066041152 113.143875464282 83.7961172438228 0
"2" 4699.02836566325 377.973381086231 0.135721935109844 9.8678566084709 14.3467238824815 9.4068372505717 0.954344142694026 0.284440477658063 2.06073845279694 0.378930813387077 9360.6159328631 3461.38646652072 150.665405367038 14.176834193835 86.9679154686787 107.593638973684 13.477554745967 2001.07453126819 86.1142090493001 0
"3" 1706.64312131703 321.304346052971 0.147325503761289 2.99641858669929 8.62679505022243 9.26112070330419 1.11298521689605 0.857249183394015 2.33337913966278 0.000742825154311783 3002.67045793322 1052.47592633149 146.174156610831 0.0297846831562438 22.0201253462719 7.71914058639889 8.68732427404545 35.3538614174214 784.475415960039 0
"4" 9848.47112779971 468.737144255542 0.150991789608263 5.78559079323895 13.7313474866096 7.67428490973543 1.096553036361 0.660472671175376 3.24427362327559 0.00113396866260132 5713.73899386393 1993.54007974378 110.155745999785 0.0242149680372014 30.1367915460015 10.5154845177209 11.9695204414985 48.3062138121114 17.0942049287219 0
"5" 637.439099256881 520.104270712652 0.147149969758162 3.1356968160253 1.37511676526628 6.06843352201395 1.15173551277258 0.940807623416185 4.70845562901786 0.00123814357790347 3133.42408424048 1093.83935947657 130.959450893801 0.0194004004486441 11.3876967875748 3.97558817927444 4.51773771691682 18.2575504321673 6505.15531647401 0
"6" 7112.68796003424 391.066711233964 0.0970845540190241 9.16917450609617 3.81237021647394 7.60035876766779 1.36636698266957 0.91104138516821 1.71596416029097 0.000497649636434807 9321.41810325844 3252.54596373631 174.87843682679 0.0279282324550958 92.9551895191976 32.4398165667183 36.8977313669998 149.032155359903 34.811609706036 0
"7" 7889.77171853185 359.947546649833 0.106778497173747 7.07221057964489 2.41858185385354 3.75076813390478 0.64414484098088 0.943017467972822 6.61146015586175 0.00213675481185834 6718.46479291728 2347.0910375063 73.3857168554638 0.0159049399774102 17.3889165028497 6.07553652249607 6.89125794917434 27.8869254001123 27.75348100335 0
"8" 569.700358551927 397.630624423131 0.22313120923534 10.6285839190241 11.5236105176155 9.54691879625898 1.2952307370957 0.57210332006216 4.38893251334902 0.00136898419891786 10704.2348956927 3735.46363702483 147.677889525802 0.0255203298908892 41.7340721882755 14.564883823478 16.5863315647641 66.9016792219914 8221.15106530747 0
"9" 3520.21817362402 456.95109160968 0.263845138821557 5.03962524351664 2.46116302907467 5.77252699702512 1.00779492608272 0.843423641473055 181.63595102048 2.7696080703477 2039.50408407241 378.198703142746 0.0996304368883227 0.487475313552161 0.1919458098481 0.0346573527658628 0.139789134474373 0.252603487812744 -2910.79637259072 0
"10" 4952.09456398152 339.737036540344 0.185313158093451 13.1550951849204 6.56572469626553 8.07187257800251 0.933434842550196 0.789644303615205 4.24523180084028 0.0017536063989539 12818.909293088 4471.136076076 93.5164778918766 0.0261145298619837 51.6705908243501 18.0234968559227 20.5214453237312 82.8268564529996 76.7904383541636 0
"11" 3780.35411785822 419.786330098564 0.0640662125346302 0.426017978461459 5.84564919001423 2.87182840867899 1.2924959104741 0.714403154444881 4.02842012917616 0.00148338906796305 415.453743915226 145.269070866083 96.9673301847313 0.0194956178669333 1.76475058206507 0.617124908638502 0.698631361527335 2.83086340422304 138.493926708009 0
"12" 9228.1906241551 324.80449190338 0.116309727039941 1.02306870510802 8.37254590820521 8.28312926052604 0.739379323460162 0.697965056286193 1.95305117038235 0.00127344897316035 1033.34694994835 360.879889631908 158.026985143753 0.0668070154746943 9.05404401455034 3.16286640757345 3.59273476251704 14.5260482144493 19.7058092463611 0
"13" 8578.95824639127 496.301612489293 0.11259223593636 4.95340817724355 9.63325149030425 8.96764743782114 1.4697405458428 0.68925434446428 1.67678123521748 0.000475600779705564 5042.00086674902 1758.67873191976 177.937597986481 0.0288686922542239 51.4546982573119 17.9500331165568 20.438479281493 82.46181163409 23.1118141264816 0
"14" 6452.71174365189 477.309774139091 0.208194890435806 13.9893302426208 7.24670798052102 3.29169201664627 1.38801350514404 0.908120370074175 178.665101604956 21.3622977825169 3443.02059072907 1046.34823898142 2.28610351810361e-05 9.06741317018616e-05 0.324632054732836 0.0756810654156115 0.243749943946415 0.472287397346267 -2175.43312663519 0
"15" 1880.98103238735 400.84261170179 0.136928784692996 6.80318485130556 6.2999740219675 6.26119743683375 1.08807776905596 0.820696859317832 3.88749712627785 0.00156342009770113 6681.30163559821 2331.24313814436 102.829816446524 0.0207119859203518 29.4095949588142 10.2626981043827 11.6736330062167 47.1376890019659 634.840218884404 0
"16" 6474.01980869472 339.353921353138 0.121306989368451 4.84136107494123 11.6125522227958 3.75570369360503 1.11607144202571 0.53958261073567 9.12441497170637 0.00395648886434514 4523.49353709617 1580.76689930075 63.7121223740273 0.0140575088980921 8.48330628627851 2.96474227496277 3.35451028000261 13.6045090408225 42.7574319081632 0
"17" 5107.59418550879 369.894134696344 0.165520752266081 14.1152987047099 11.1486933636479 5.57682383165229 0.887105669220909 0.787327360338531 7.30369610450788 0.00274627308256748 13352.4951565023 4662.45464285188 70.281536743776 0.0224130234215515 31.2835140018508 10.9244683818882 12.4261176801844 50.1611935479858 71.7747766980597 0
