"Z" "Zr" "d" "ConcConst" "CM.gw" "c" "alpha" "lambda" "meanM" "sdM" "meanSmM" "sdSmM" "meanP" "sdP" "meanCM" "sdCM" "minCM" "maxCM" "cum_flux" "Pzero"
"1" 4758.09250294697 357.72446833471 0.135769131216367 11.5054910397157 9.61524171754718 7.60634623875376 1.07180893882178 0.388931610458531 79.8444132695774 31.75184000807 19221.9965782973 5615.41936281671 21.3833970844182 52.133436310031 66.9555569119915 271.925032109428 2.29031052638775 2102.49113224827 -16224.3238723456 0
"2" 4699.02836566325 377.973381086231 0.135721935109844 9.8678566084709 14.3467238824815 9.4068372505717 0.954344142694026 0.284440477658063 4.95736890428398 8.5950499928669 10515.102778883 3705.07747101467 159.458080527936 101.842067126451 608.701299954461 990.398918588905 2.58490658866288 6550.12330225973 648.125666121116 0
"3" 1706.64312131703 321.304346052971 0.147325503761289 2.99641858669929 8.62679505022243 9.26112070330419 1.11298521689605 0.857249183394015 3.51945889056948 5.24772292670082 9519.73827420227 3260.7554185324 512.96944473427 173.403364347924 154.994651053646 155.638749540712 2.26226122369254 909.711146483944 7895.08191454364 0
"4" 9848.47112779971 468.737144255542 0.150991789608263 5.78559079323895 13.7313474866096 7.67428490973543 1.096553036361 0.660472671175376 122.759091943678 22.8220382811108 16439.405751083 4661.2594578608 10.1121854604814 42.9170314404593 5.42964963914253 36.1256969682924 1.18232235248074 814.91875795243 -32362.4842683549 0
"5" 637.439099256881 520.104270712652 0.147149969758162 3.1356968160253 1.37511676526628 6.06843352201395 1.15173551277258 0.940807623416185 155.387271450487 0.643373369692966 11318.6390551324 4075.76207781204 3.69297569712657e-16 3.16643391689298e-15 1.24620422581284 0.448506152358195 0.494963077889409 2.02204854949623 -53011.1975492758 0
"6" 7112.68796003424 391.066711233964 0.0970845540190241 9.16917450609617 3.81237021647394 7.60035876766779 1.36636698266957 0.91104138516821 2.59542431863605 5.31682899189208 34146.0368724743 12730.8699108107 672.196402201571 189.893935851587 1596.82423431527 3125.71375085429 5.74352150997991 34625.196682691 232.974133356343 0
"7" 7889.77171853185 359.947546649833 0.106778497173747 7.07221057964489 2.41858185385354 3.75076813390478 0.64414484098088 0.943017467972822 97.1475759167966 2.3904671487713 14697.9087795017 5118.2348912958 2.576566444796e-14 2.07634220494837e-13 2.58895361251674 0.89915027146364 1.0298506648185 4.30352846004413 -30497.0018042396 0
"8" 569.700358551927 397.630624423131 0.22313120923534 10.6285839190241 11.5236105176155 9.54691879625898 1.2952307370957 0.57210332006216 119.517030058427 0.647424246947803 28339.3357261407 9519.05258756901 2.75528060358134e-35 3.48176339199562e-34 4.05736702456559 1.36089388555258 1.59825189262051 6.50863609095961 -39042.9370366206 0
"9" 3520.21817362402 456.95109160968 0.263845138821557 5.03962524351664 2.46116302907467 5.77252699702512 1.00779492608272 0.843423641473055 126.483449023498 2.46141557718462 13965.110290195 5117.91742164022 6.88035568905028e-43 9.44358324958743e-42 1.88976243435714 0.690314411934576 0.666140070774974 3.10742624275393 -43283.5324061394 0
"10" 4952.09456398152 339.737036540344 0.185313158093451 13.1550951849204 6.56572469626553 8.07187257800251 0.933434842550196 0.789644303615205 91.2142462706293 9.50718246957152 31679.8159823246 12913.903137277 2.91410873885944 17.9343616590253 8.6082128454296 65.6464893544172 2.49615706759523 1614.26337547666 -36700.423448481 0
"11" 3780.35411785822 419.786330098564 0.0640662125346302 0.426017978461459 5.84564919001423 2.87182840867899 1.2924959104741 0.714403154444881 11.3078667915099 16.0414335084309 1378.10659613629 491.654859716538 319.604492294821 84.9397206121928 28.5709446134625 56.648216027693 0.241524635148355 361.740458019733 1108.38702497432 0
"12" 9228.1906241551 324.80449190338 0.116309727039941 1.02306870510802 8.37254590820521 8.28312926052604 0.739379323460162 0.697965056286193 3.15553200427604 4.61447821698194 1701.72358653586 616.997074418076 274.712527015738 116.307556103254 141.890619243832 342.443916748661 0.726829653053566 3189.53029919862 122.517351852696 0
"13" 8578.95824639127 496.301612489293 0.11259223593636 4.95340817724355 9.63325149030425 8.96764743782114 1.4697405458428 0.68925434446428 2.67748713014161 4.92628190365572 17059.3054519026 5786.77778000209 578.255556168683 212.411044919934 2006.05917265124 6716.4606903976 6.15568299267679 78022.626532805 146.688664557643 0
"14" 6452.71174365189 477.309774139091 0.208194890435806 13.9893302426208 7.24670798052102 3.29169201664627 1.38801350514404 0.908120370074175 134.529752090166 0.0057207656996332 54362.5897659252 19307.3908915198 4.34592093235876e-53 6.37162313448459e-52 6.91467064145863 2.45581021684387 2.67180255693988 11.1572855188791 -57317.9743569837 0
"15" 1880.98103238735 400.84261170179 0.136928784692996 6.80318485130556 6.2999740219675 6.26119743683375 1.08807776905596 0.820696859317832 112.085716293479 1.73727161034081 19961.5386006296 7327.26729604228 2.78881992685265e-15 2.39250589583546e-14 3.04461368863569 1.10635083841466 1.1031781670591 5.03087881141966 -46073.818466043 0
"16" 6474.01980869472 339.353921353138 0.121306989368451 4.84136107494123 11.6125522227958 3.75570369360503 1.11607144202571 0.53958261073567 92.2487935156656 2.64038888453595 12203.2234638123 4391.58162668263 2.60781038527536e-18 2.29356483774515e-17 2.26456801650672 0.822178696907408 0.943456622644406 3.75494967575793 -35441.3915984992 0
"17" 5107.59418550879 369.894134696344 0.165520752266081 14.1152987047099 11.1486933636479 5.57682383165229 0.887105669220909 0.787327360338531 100.873811716063 2.86109490235378 36378.2600924099 12010.6874929135 6.98517477051355e-23 8.06560530066884e-22 6.19704456321189 2.09898957162781 2.12518985354225 10.221810568872 -36719.2557379951 0
